country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Mexico,MEX,12/1/21,92879,92879,,5819,6378,0.07,0.07,,49,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,13/1/21,192567,192567,,99688,19912,0.15,0.15,,154,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,14/1/21,329983,329983,,137416,38797,0.26,0.26,,301,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,15/1/21,417375,415417,1958,87392,49987,0.32,0.32,0,388,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,16/1/21,463246,461025,2221,45871,55493,0.36,0.36,0,430,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,17/1/21,472142,468708,3434,8896,55835,0.37,0.36,0,433,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,18/1/21,492529,485983,6546,20387,57924,0.38,0.38,0.01,449,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,19/1/21,498122,488513,9609,5593,57892,0.39,0.38,0.01,449,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,20/1/21,501030,489628,11402,2908,44066,0.39,0.38,0.01,342,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,21/1/21,552335,534317,18018,51305,31765,0.43,0.41,0.01,246,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,22/1/21,614808,594725,20083,62473,28205,0.48,0.46,0.02,219,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,23/1/21,618768,596296,22472,3960,22217,0.48,0.46,0.02,172,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,24/1/21,629626,604441,25185,10858,22498,0.49,0.47,0.02,174,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,25/1/21,645105,616390,28715,15479,21797,0.5,0.48,0.02,169,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,26/1/21,652319,621005,31314,7214,22028,0.51,0.48,0.02,171,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,27/1/21,656044,624730,31314,3725,22145,0.51,0.48,0.02,172,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,28/1/21,657842,626528,31314,1798,15072,0.51,0.49,0.02,117,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,29/1/21,662217,630820,31397,4375,6773,0.51,0.49,0.02,53,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,30/1/21,670307,631298,39009,8090,7363,0.52,0.49,0.03,57,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,31/1/21,673327,631485,41842,3020,6243,0.52,0.49,0.03,48,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,1/2/21,675202,631747,43455,1875,4300,0.52,0.49,0.03,33,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,2/2/21,677539,631791,45748,2337,3603,0.53,0.49,0.04,28,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,3/2/21,686601,632439,54162,9062,4365,0.53,0.49,0.04,34,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,4/2/21,695088,634346,60742,8487,5321,0.54,0.49,0.05,41,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,5/2/21,700316,636070,64246,5228,5443,0.54,0.49,0.05,42,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,6/2/21,710198,637098,73100,9882,5699,0.55,0.49,0.06,44,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,7/2/21,713517,637681,75836,3319,5741,0.55,0.49,0.06,45,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,8/2/21,717820,638391,79429,4303,6088,0.56,0.5,0.06,47,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,9/2/21,724347,640129,84218,6527,6687,0.56,0.5,0.07,52,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,10/2/21,724707,640115,84592,360,5444,0.56,0.5,0.07,42,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,11/2/21,725447,640115,85332,740,4337,0.56,0.5,0.07,34,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,12/2/21,726002,640115,85887,555,3669,0.56,0.5,0.07,28,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,13/2/21,726313,640125,86188,311,2302,0.56,0.5,0.07,18,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,14/2/21,,,,,3497,,,,27,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,15/2/21,749682,663484,86198,,4552,0.58,0.51,0.07,35,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,16/2/21,915383,829185,86198,165701,27291,0.71,0.64,0.07,212,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,17/2/21,1058139,958473,99666,142756,47633,0.82,0.74,0.08,369,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,18/2/21,1318055,,,259916,84658,1.02,,,657,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,19/2/21,1574158,1155227,418931,256103,121165,1.22,0.9,0.32,940,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,20/2/21,1656304,1210886,445418,82146,132856,1.28,0.94,0.35,1030,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,21/2/21,1689158,1236103,453055,32854,135880,1.31,0.96,0.35,1054,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,22/2/21,1733404,1277187,456217,44246,140532,1.34,0.99,0.35,1090,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,23/2/21,1801156,1336854,464302,67752,126539,1.4,1.04,0.36,981,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,24/2/21,1900784,1425395,475389,99628,120378,1.47,1.11,0.37,934,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,25/2/21,2088813,1562401,526412,188029,110108,1.62,1.21,0.41,854,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,26/2/21,2271032,1708721,562311,182219,99553,1.76,1.33,0.44,772,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,27/2/21,2383411,1818034,565377,112379,103872,1.85,1.41,0.44,806,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,28/2/21,2455095,1889672,565423,71684,109420,1.9,1.47,0.44,849,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,1/3/21,2526863,1959525,567338,71768,113351,1.96,1.52,0.44,879,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,2/3/21,2583435,2012853,570582,56572,111754,2,1.56,0.44,867,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,3/3/21,2633580,2043941,589639,50145,104685,2.04,1.59,0.46,812,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,4/3/21,2676035,,,42455,83889,2.08,,,651,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,5/3/21,2731900,2128766,603134,55865,65838,2.12,1.65,0.47,511,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,6/3/21,2765805,2162358,603447,33905,54628,2.15,1.68,0.47,424,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,7/3/21,2793106,,,27301,48287,2.17,,,375,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,8/3/21,2849630,2245291,604339,56524,46110,2.21,1.74,0.47,358,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,9/3/21,3100868,2495067,605801,251238,73919,2.41,1.94,0.47,573,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,10/3/21,3488000,2882000,606000,387132,122060,2.71,2.24,0.47,947,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Mexico,MEX,11/3/21,3800000,,,312000,160566,2.95,,,1245,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/103-vacunas-contra-covid-19-seguras-y-eficaces-secretaria-de-salud?idiom=es
Moldova,MDA,5/3/21,3849,3849,,,,0.1,0.1,,,Oxford/AstraZeneca,Ministry of Health,https://vaccinare.gov.md/
Moldova,MDA,6/3/21,,,,,520,,,,129,Oxford/AstraZeneca,Ministry of Health,https://vaccinare.gov.md/
Moldova,MDA,7/3/21,,,,,520,,,,129,Oxford/AstraZeneca,Ministry of Health,https://vaccinare.gov.md/
Moldova,MDA,8/3/21,,,,,520,,,,129,Oxford/AstraZeneca,Ministry of Health,https://vaccinare.gov.md/
Moldova,MDA,9/3/21,,,,,520,,,,129,Oxford/AstraZeneca,Ministry of Health,https://vaccinare.gov.md/
Moldova,MDA,10/3/21,6447,6447,,,520,0.16,0.16,,129,Oxford/AstraZeneca,Ministry of Health,https://vaccinare.gov.md/
Moldova,MDA,11/3/21,8116,8116,,1669,711,0.2,0.2,,176,Oxford/AstraZeneca,Ministry of Health,https://vaccinare.gov.md/
Monaco,MCO,30/12/20,0,,,,,0,,,,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,31/12/20,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/1/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,2/1/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,3/1/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,4/1/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,5/1/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,6/1/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,7/1/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,8/1/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,9/1/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,10/1/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,11/1/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,12/1/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,13/1/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,14/1/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,15/1/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,16/1/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,17/1/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,18/1/21,2400,,,,126,6.12,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Mongolia,MNG,22/2/21,0,,,,,0,,,,Oxford/AstraZeneca,Ministry of Health,https://montsame.mn/en/read/254989
Mongolia,MNG,23/2/21,,,,,1232,,,,376,Oxford/AstraZeneca,Ministry of Health,https://montsame.mn/en/read/254989
Mongolia,MNG,24/2/21,,,,,1232,,,,376,Oxford/AstraZeneca,Ministry of Health,https://montsame.mn/en/read/254989
Mongolia,MNG,25/2/21,,,,,1232,,,,376,Oxford/AstraZeneca,Ministry of Health,https://montsame.mn/en/read/254989
Mongolia,MNG,26/2/21,4926,,,,1232,0.15,,,376,Oxford/AstraZeneca,Ministry of Health,https://montsame.mn/en/read/254989
Montenegro,MNE,20/2/21,0,0,,,,0,0,,,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
Montenegro,MNE,21/2/21,,,,,223,,,,355,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
Montenegro,MNE,22/2/21,,,,,223,,,,355,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
Montenegro,MNE,23/2/21,,,,,223,,,,355,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
Montenegro,MNE,24/2/21,,,,,223,,,,355,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
Montenegro,MNE,25/2/21,1113,1113,,,223,0.18,0.18,,355,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
Montenegro,MNE,26/2/21,1288,1288,,175,215,0.21,0.21,,342,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
Montenegro,MNE,27/2/21,,,,,196,,,,312,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
Montenegro,MNE,28/2/21,,,,,175,,,,279,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
Montenegro,MNE,1/3/21,1531,1531,,,155,0.24,0.24,,247,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
Montenegro,MNE,2/3/21,,,,,152,,,,242,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
Montenegro,MNE,3/3/21,1927,1927,,,148,0.31,0.31,,236,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
Montenegro,MNE,4/3/21,,,,,139,,,,221,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
Montenegro,MNE,5/3/21,2250,2250,,,137,0.36,0.36,,218,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
Montenegro,MNE,6/3/21,2406,2406,,156,148,0.38,0.38,,236,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
Montenegro,MNE,7/3/21,,,,,183,,,,291,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
Montenegro,MNE,8/3/21,3062,3062,,,219,0.49,0.49,,349,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
Montserrat,MSR,8/2/21,0,0,,,,0,0,,,Oxford/AstraZeneca,Government of Montserrat,https://www.gov.ms/2021/02/25/vaccine-registration-to-close/
Montserrat,MSR,9/2/21,,,,,43,,,,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.gov.ms/2021/02/25/vaccine-registration-to-close/
Montserrat,MSR,10/2/21,,,,,43,,,,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.gov.ms/2021/02/25/vaccine-registration-to-close/
Montserrat,MSR,11/2/21,,,,,43,,,,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.gov.ms/2021/02/25/vaccine-registration-to-close/
Montserrat,MSR,12/2/21,,,,,43,,,,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.gov.ms/2021/02/25/vaccine-registration-to-close/
Montserrat,MSR,13/2/21,,,,,43,,,,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.gov.ms/2021/02/25/vaccine-registration-to-close/
Montserrat,MSR,14/2/21,,,,,43,,,,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.gov.ms/2021/02/25/vaccine-registration-to-close/
Montserrat,MSR,15/2/21,,,,,43,,,,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.gov.ms/2021/02/25/vaccine-registration-to-close/
Montserrat,MSR,16/2/21,,,,,43,,,,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.gov.ms/2021/02/25/vaccine-registration-to-close/
Montserrat,MSR,17/2/21,,,,,43,,,,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.gov.ms/2021/02/25/vaccine-registration-to-close/
Montserrat,MSR,18/2/21,,,,,43,,,,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.gov.ms/2021/02/25/vaccine-registration-to-close/
Montserrat,MSR,19/2/21,,,,,43,,,,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.gov.ms/2021/02/25/vaccine-registration-to-close/
Montserrat,MSR,20/2/21,,,,,43,,,,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.gov.ms/2021/02/25/vaccine-registration-to-close/
Montserrat,MSR,21/2/21,,,,,43,,,,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.gov.ms/2021/02/25/vaccine-registration-to-close/
Montserrat,MSR,22/2/21,,,,,43,,,,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.gov.ms/2021/02/25/vaccine-registration-to-close/
Montserrat,MSR,23/2/21,652,652,,,43,13.04,13.04,,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.gov.ms/2021/02/25/vaccine-registration-to-close/
Morocco,MAR,28/1/21,0,,,,,0,,,,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health,http://www.covidmaroc.ma/pages/Accueilfr.aspx
Morocco,MAR,29/1/21,,,,,45000,,,,1219,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health,http://www.covidmaroc.ma/pages/Accueilfr.aspx
